Date,Position,Equity,Debt
1989-11-15,0,100.681959082,0.0
1989-11-14,0,100.681959082,0.0
1989-11-13,0,100.681959082,0.0
1989-11-10,0,100.681959082,0.0
1989-11-09,0,100.681959082,0.0
1989-11-08,0,100.681959082,0.0
1989-11-07,0,100.681959082,0.0
1989-11-06,0,100.681959082,0.0
1989-11-03,0,100.681959082,0.0
1989-11-02,0,100.681959082,0.0
1989-11-01,0,100.681959082,0.0
1989-10-31,0,100.681959082,0.0
1989-10-30,0,100.681959082,0.0
1989-10-27,0,100.681959082,0.0
1989-10-26,0,100.681959082,0.0
1989-10-25,0,100.681959082,0.0
1989-10-24,0,100.681959082,0.0
1989-10-23,0,100.681959082,0.0
1989-10-20,0,100.681959082,0.0
1989-10-19,0,100.681959082,0.0
1989-10-18,0,100.681959082,0.0
1989-10-17,0,100.681959082,0.0
1989-10-16,0,100.681959082,0.0
1989-10-13,0,100.681959082,0.0
1989-10-12,0,100.681959082,0.0
1989-10-11,0,100.681959082,0.0
1989-10-10,0,100.681959082,0.0
1989-10-09,0,100.681959082,0.0
1989-10-06,0,100.681959082,0.0
1989-10-05,0,100.681959082,0.0
1989-10-04,0,100.681959082,0.0
1989-10-03,0,100.681959082,0.0
1989-10-02,0,100.681959082,0.0
1989-09-29,0,100.681959082,0.0
1989-09-28,0,100.681959082,0.0
1989-09-27,0,100.681959082,0.0
1989-09-26,0,100.681959082,0.0
1989-09-25,0,100.681959082,0.0
1989-09-22,0,100.681959082,0.0
1989-09-21,0,100.681959082,0.0
1989-09-20,0,100.681959082,0.0
1989-09-19,0,100.681959082,0.0
1989-09-18,0,100.681959082,0.0
1989-09-15,0,100.681959082,0.0
1989-09-14,0,100.681959082,0.0
1989-09-13,0,100.681959082,0.0
1989-09-12,0,100.681959082,0.0
1989-09-11,0,100.681959082,0.0
1989-09-08,0,100.681959082,0.0
1989-09-07,0,100.681959082,0.0
1989-09-06,0,100.681959082,0.0
1989-09-05,0,100.681959082,0.0
1989-09-04,0,100.681959082,0.0
1989-09-01,0,100.681959082,0.0
1989-08-31,0,100.681959082,0.0
1989-08-30,0,100.681959082,0.0
1989-08-29,0,100.681959082,0.0
1989-08-25,0,100.681959082,0.0
1989-08-24,0,100.681959082,0.0
1989-08-23,0,100.681959082,0.0
1989-08-22,0,100.681959082,0.0
1989-08-21,0,100.681959082,0.0
1989-08-18,0,100.681959082,0.0
1989-08-17,0,100.681959082,0.0
1989-08-16,0,100.681959082,0.0
1989-08-15,0,100.681959082,0.0
1989-08-14,0,100.681959082,0.0
1989-08-11,0,100.681959082,0.0
1989-08-10,0,100.681959082,0.0
1989-08-09,0,100.681959082,0.0
1989-08-08,0,100.681959082,0.0
1989-08-07,0,100.681959082,0.0
1989-08-04,0,100.681959082,0.0
1989-08-03,0,100.681959082,0.0
1989-08-02,0,100.681959082,0.0
1989-08-01,0,100.681959082,0.0
1989-07-31,0,100.681959082,0.0
1989-07-28,0,100.681959082,0.0
1989-07-27,0,100.681959082,0.0
1989-07-26,0,100.681959082,0.0
1989-07-25,0,100.681959082,0.0
1989-07-24,0,100.681959082,0.0
1989-07-21,0,100.681959082,0.0
1989-07-20,0,100.681959082,0.0
1989-07-19,0,100.681959082,0.0
1989-07-18,0,100.681959082,0.0
1989-07-17,0,100.681959082,0.0
1989-07-14,0,100.681959082,0.0
1989-07-13,0,100.681959082,0.0
1989-07-12,0,100.681959082,0.0
1989-07-11,0,100.681959082,0.0
1989-07-10,0,100.681959082,0.0
1989-07-07,0,100.681959082,0.0
1989-07-06,0,100.681959082,0.0
1989-07-05,0,100.681959082,0.0
1989-07-04,0,100.681959082,0.0
1989-07-03,0,100.681959082,0.0
1989-06-30,0,100.681959082,0.0
1989-06-29,0,100.681959082,0.0
1989-06-28,0,100.681959082,0.0
1989-06-27,0,100.681959082,0.0
1989-06-26,0,100.681959082,0.0
1989-06-23,0,100.681959082,0.0
1989-06-22,0,100.681959082,0.0
1989-06-21,0,100.681959082,0.0
1989-06-20,0,100.681959082,0.0
1989-06-19,0,100.681959082,0.0
1989-06-16,0,100.681959082,0.0
1989-06-15,0,100.681959082,0.0
1989-06-14,0,100.681959082,0.0
1989-06-13,0,100.681959082,0.0
1989-06-12,0,100.681959082,0.0
1989-06-09,0,100.681959082,0.0
1989-06-08,0,100.681959082,0.0
1989-06-07,0,100.681959082,0.0
1989-06-06,0,100.681959082,0.0
1989-06-05,0,100.681959082,0.0
1989-06-02,0,100.681959082,0.0
1989-06-01,0,100.681959082,0.0
1989-05-31,0,100.681959082,0.0
1989-05-30,0,100.681959082,0.0
1989-05-26,0,100.681959082,0.0
1989-05-25,0,100.681959082,0.0
1989-05-24,0,100.681959082,0.0
1989-05-23,0,100.681959082,0.0
1989-05-22,0,100.681959082,0.0
1989-05-19,0,100.681959082,0.0
1989-05-18,0,100.681959082,0.0
1989-05-17,0,100.681959082,0.0
1989-05-16,0,100.681959082,0.0
1989-05-15,0,100.681959082,0.0
1989-05-12,0,100.681959082,0.0
1989-05-11,0,100.681959082,0.0
1989-05-10,0,100.681959082,0.0
1989-05-09,0,100.681959082,0.0
1989-05-08,0,100.681959082,0.0
1989-05-05,0,100.681959082,0.0
1989-05-04,0,100.681959082,0.0
1989-05-03,0,100.681959082,0.0
1989-05-02,0,100.681959082,0.0
1989-04-28,0,100.681959082,0.0
1989-04-27,0,100.681959082,0.0
1989-04-26,0,100.681959082,0.0
1989-04-25,0,100.681959082,0.0
1989-04-24,0,100.681959082,0.0
1989-04-21,0,100.681959082,0.0
1989-04-20,0,100.681959082,0.0
1989-04-19,0,100.681959082,0.0
1989-04-18,0,100.681959082,0.0
1989-04-17,0,100.681959082,0.0
1989-04-14,0,100.681959082,0.0
1989-04-13,0,100.681959082,0.0
1989-04-12,0,100.681959082,0.0
1989-04-11,0,100.681959082,0.0
1989-04-10,0,100.681959082,0.0
1989-04-07,0,100.681959082,0.0
1989-04-06,0,100.681959082,0.0
1989-04-05,0,100.681959082,0.0
1989-04-04,0,100.681959082,0.0
1989-04-03,0,100.681959082,0.0
1989-03-31,0,100.681959082,0.0
1989-03-30,0,100.681959082,0.0
1989-03-29,0,100.681959082,0.0
1989-03-28,0,100.681959082,0.0
1989-03-23,0,100.681959082,0.0
1989-03-22,0,100.681959082,0.0
1989-03-21,0,100.681959082,0.0
1989-03-20,0,100.681959082,0.0
1989-03-17,0,100.681959082,0.0
1989-03-16,0,100.681959082,0.0
1989-03-15,0,100.681959082,0.0
1989-03-14,0,100.681959082,0.0
1989-03-13,0,100.681959082,0.0
1989-03-10,0,100.681959082,0.0
1989-03-09,0,100.681959082,0.0
1989-03-08,0,100.681959082,0.0
1989-03-07,0,100.681959082,0.0
1989-03-06,0,100.681959082,0.0
1989-03-03,0,100.681959082,0.0
1989-03-02,0,100.681959082,0.0
1989-03-01,0,100.681959082,0.0
1989-02-28,0,100.681959082,0.0
1989-02-27,0,100.681959082,0.0
1989-02-24,0,100.681959082,0.0
1989-02-23,0,100.681959082,0.0
1989-02-22,0,100.681959082,0.0
1989-02-21,0,100.681959082,0.0
1989-02-20,0,100.681959082,0.0
1989-02-17,0,100.681959082,0.0
1989-02-16,0,100.681959082,0.0
1989-02-15,0,100.681959082,0.0
1989-02-14,0,100.681959082,0.0
1989-02-13,0,100.681959082,0.0
1989-02-10,0,100.681959082,0.0
1989-02-09,0,100.681959082,0.0
1989-02-08,0,100.681959082,0.0
1989-02-07,0,100.681959082,0.0
1989-02-06,0,100.681959082,0.0
1989-02-03,0,100.681959082,0.0
1989-02-02,0,100.681959082,0.0
1989-02-01,0,100.681959082,0.0
1989-01-31,0,100.681959082,0.0
1989-01-30,0,100.681959082,0.0
1989-01-27,0,100.681959082,0.0
1989-01-26,0,100.681959082,0.0
1989-01-25,0,100.681959082,0.0
1989-01-24,0,100.681959082,0.0
1989-01-23,0,100.681959082,0.0
1989-01-20,0,100.681959082,0.0
1989-01-19,0,100.681959082,0.0
1989-01-18,0,100.681959082,0.0
1989-01-17,0,100.681959082,0.0
1989-01-16,0,100.681959082,0.0
1989-01-13,0,100.681959082,0.0
1989-01-12,0,100.681959082,0.0
1989-01-11,0,100.681959082,0.0
1989-01-10,0,100.681959082,0.0
1989-01-09,0,100.681959082,0.0
1989-01-06,0,100.681959082,0.0
1989-01-05,0,100.681959082,0.0
1989-01-04,0,100.681959082,0.0
1989-01-03,0,100.681959082,0.0
1988-12-30,0,100.681959082,0.0
1988-12-29,0,100.681959082,0.0
1988-12-28,0,100.681959082,0.0
1988-12-23,0,100.681959082,0.0
1988-12-22,0,100.681959082,0.0
1988-12-21,0,100.681959082,0.0
1988-12-20,0,100.681959082,0.0
1988-12-19,0,100.681959082,0.0
1988-12-16,0,100.681959082,0.0
1988-12-15,0,100.681959082,0.0
1988-12-14,0,100.681959082,0.0
1988-12-13,0,100.681959082,0.0
1988-12-12,0,100.681959082,0.0
1988-12-09,0,100.681959082,0.0
1988-12-08,0,100.681959082,0.0
1988-12-07,0,100.681959082,0.0
1988-12-06,0,100.681959082,0.0
1988-12-05,0,100.681959082,0.0
1988-12-02,0,100.681959082,0.0
1988-12-01,0,100.681959082,0.0
1988-11-30,0,100.681959082,0.0
1988-11-29,0,100.681959082,0.0
1988-11-28,0,100.681959082,0.0
1988-11-25,0,100.681959082,0.0
1988-11-24,0,100.681959082,0.0
1988-11-23,0,100.681959082,0.0
1988-11-22,0,100.681959082,0.0
1988-11-21,0,100.681959082,0.0
1988-11-18,0,100.681959082,0.0
1988-11-17,0,100.681959082,0.0
1988-11-16,0,100.681959082,0.0
1988-11-15,0,100.681959082,0.0
1988-11-14,0,100.681959082,0.0
1988-11-11,0,100.681959082,0.0
1988-11-10,0,100.681959082,0.0
1988-11-09,0,100.681959082,0.0
1988-11-08,0,100.681959082,0.0
1988-11-07,0,100.681959082,0.0
1988-11-04,0,100.681959082,0.0
1988-11-03,0,100.681959082,0.0
1988-11-02,0,100.681959082,0.0
1988-11-01,0,100.681959082,0.0
1988-10-31,0,100.681959082,0.0
1988-10-28,0,100.681959082,0.0
1988-10-27,0,100.681959082,0.0
1988-10-26,0,100.681959082,0.0
1988-10-25,0,100.681959082,0.0
1988-10-24,0,100.681959082,0.0
1988-10-21,0,100.681959082,0.0
1988-10-20,0,100.681959082,0.0
1988-10-19,0,100.681959082,0.0
1988-10-18,0,100.681959082,0.0
1988-10-17,0,100.681959082,0.0
1988-10-14,0,100.681959082,0.0
1988-10-13,0,100.681959082,0.0
1988-10-12,0,100.681959082,0.0
1988-10-11,0,100.681959082,0.0
1988-10-10,0,100.681959082,0.0
1988-10-07,0,100.681959082,0.0
1988-10-06,0,100.681959082,0.0
1988-10-05,0,100.681959082,0.0
1988-10-04,0,100.681959082,0.0
1988-10-03,0,100.681959082,0.0
1988-09-30,0,100.681959082,0.0
1988-09-29,0,100.681959082,0.0
1988-09-28,0,100.681959082,0.0
1988-09-27,0,100.681959082,0.0
1988-09-26,0,100.681959082,0.0
1988-09-23,0,100.681959082,0.0
1988-09-22,0,100.681959082,0.0
1988-09-21,0,100.681959082,0.0
1988-09-20,0,100.681959082,0.0
1988-09-19,0,100.681959082,0.0
1988-09-16,0,100.681959082,0.0
1988-09-15,0,100.681959082,0.0
1988-09-14,0,100.681959082,0.0
1988-09-13,0,100.681959082,0.0
1988-09-12,0,100.681959082,0.0
1988-09-09,0,100.681959082,0.0
1988-09-08,0,100.681959082,0.0
1988-09-07,0,100.681959082,0.0
1988-09-06,0,100.681959082,0.0
1988-09-05,0,100.681959082,0.0
1988-09-02,0,100.681959082,0.0
1988-09-01,0,100.681959082,0.0
1988-08-31,0,100.681959082,0.0
1988-08-30,0,100.681959082,0.0
1988-08-26,0,100.681959082,0.0
1988-08-25,0,100.681959082,0.0
1988-08-24,0,100.681959082,0.0
1988-08-23,0,100.681959082,0.0
1988-08-22,0,100.681959082,0.0
1988-08-19,0,100.681959082,0.0
1988-08-18,0,100.681959082,0.0
1988-08-17,0,100.681959082,0.0
1988-08-16,0,100.681959082,0.0
1988-08-15,0,100.681959082,0.0
1988-08-12,0,100.681959082,0.0
1988-08-11,0,100.681959082,0.0
1988-08-10,0,100.681959082,0.0
1988-08-09,0,100.681959082,0.0
1988-08-08,0,100.681959082,0.0
1988-08-05,0,100.681959082,0.0
1988-08-04,0,100.681959082,0.0
1988-08-03,0,100.681959082,0.0
1988-08-02,0,100.681959082,0.0
1988-08-01,0,100.681959082,0.0
1988-07-29,0,100.681959082,0.0
1988-07-28,0,100.681959082,0.0
1988-07-27,0,100.681959082,0.0
1988-07-26,0,100.681959082,0.0
1988-07-25,0,100.681959082,0.0
1988-07-22,0,100.681959082,0.0
1988-07-21,0,100.681959082,0.0
1988-07-20,0,100.681959082,0.0
1988-07-19,0,100.681959082,0.0
1988-07-18,0,100.681959082,0.0
1988-07-15,0,100.681959082,0.0
1988-07-14,0,100.681959082,0.0
1988-07-13,0,100.681959082,0.0
1988-07-12,0,100.681959082,0.0
1988-07-11,0,100.681959082,0.0
1988-07-08,0,100.681959082,0.0
1988-07-07,0,100.681959082,0.0
1988-07-06,0,100.681959082,0.0
1988-07-05,0,100.681959082,0.0
1988-07-04,0,100.681959082,0.0
1988-07-01,0,100.681959082,0.0
1988-06-30,0,100.681959082,0.0
1988-06-29,0,100.681959082,0.0
1988-06-28,0,100.681959082,0.0
1988-06-27,0,100.681959082,0.0
1988-06-24,0,100.681959082,0.0
1988-06-23,0,100.681959082,0.0
1988-06-22,0,100.681959082,0.0
1988-06-21,0,100.681959082,0.0
1988-06-20,0,100.681959082,0.0
1988-06-17,0,100.681959082,0.0
1988-06-16,0,100.681959082,0.0
1988-06-15,0,100.681959082,0.0
1988-06-14,0,100.681959082,0.0
1988-06-13,0,100.681959082,0.0
1988-06-10,0,100.681959082,0.0
1988-06-09,0,100.681959082,0.0
1988-06-08,0,100.681959082,0.0
1988-06-07,0,100.681959082,0.0
1988-06-06,0,100.681959082,0.0
1988-06-03,0,100.681959082,0.0
1988-06-02,0,100.681959082,0.0
1988-06-01,0,100.681959082,0.0
1988-05-31,0,100.681959082,0.0
1988-05-27,0,100.681959082,0.0
1988-05-26,0,100.681959082,0.0
1988-05-25,0,100.681959082,0.0
1988-05-24,0,100.681959082,0.0
1988-05-23,0,100.681959082,0.0
1988-05-20,0,100.681959082,0.0
1988-05-19,0,100.681959082,0.0
1988-05-18,0,100.681959082,0.0
1988-05-17,0,100.681959082,0.0
1988-05-16,0,100.681959082,0.0
1988-05-13,0,100.681959082,0.0
1988-05-12,0,100.681959082,0.0
1988-05-11,0,100.681959082,0.0
1988-05-10,0,100.681959082,0.0
1988-05-09,0,100.681959082,0.0
1988-05-06,0,100.681959082,0.0
1988-05-05,0,100.681959082,0.0
1988-05-04,0,100.681959082,0.0
1988-05-03,0,100.681959082,0.0
1988-04-29,0,100.681959082,0.0
1988-04-28,0,100.681959082,0.0
1988-04-27,0,100.681959082,0.0
1988-04-26,0,100.681959082,0.0
1988-04-25,0,100.681959082,0.0
1988-04-22,0,100.681959082,0.0
1988-04-21,0,100.681959082,0.0
1988-04-20,0,100.681959082,0.0
1988-04-19,0,100.681959082,0.0
1988-04-18,0,100.681959082,0.0
1988-04-15,0,100.681959082,0.0
1988-04-14,0,100.681959082,0.0
1988-04-13,0,100.681959082,0.0
1988-04-12,0,100.681959082,0.0
1988-04-11,0,100.681959082,0.0
1988-04-08,0,100.681959082,0.0
1988-04-07,0,100.681959082,0.0
1988-04-06,0,100.681959082,0.0
1988-04-05,0,100.681959082,0.0
1988-03-31,0,100.681959082,0.0
1988-03-30,0,100.681959082,0.0
1988-03-29,0,100.681959082,0.0
1988-03-28,0,100.681959082,0.0
1988-03-25,0,100.681959082,0.0
1988-03-24,0,100.681959082,0.0
1988-03-23,0,100.681959082,0.0
1988-03-22,0,100.681959082,0.0
1988-03-21,0,100.681959082,0.0
1988-03-18,0,100.681959082,0.0
1988-03-17,0,100.681959082,0.0
1988-03-16,0,100.681959082,0.0
1988-03-15,0,100.681959082,0.0
1988-03-14,0,100.681959082,0.0
1988-03-11,0,100.681959082,0.0
1988-03-10,0,100.681959082,0.0
1988-03-09,0,100.681959082,0.0
1988-03-08,0,100.681959082,0.0
1988-03-07,0,100.681959082,0.0
1988-03-04,0,100.681959082,0.0
1988-03-03,0,100.681959082,0.0
1988-03-02,0,100.681959082,0.0
1988-03-01,0,100.681959082,0.0
1988-02-29,0,100.681959082,0.0
1988-02-26,0,100.681959082,0.0
1988-02-25,0,100.681959082,0.0
1988-02-24,0,100.681959082,0.0
1988-02-23,0,100.681959082,0.0
1988-02-22,0,100.681959082,0.0
1988-02-19,0,100.681959082,0.0
1988-02-18,0,100.681959082,0.0
1988-02-17,0,100.681959082,0.0
1988-02-16,0,100.681959082,0.0
1988-02-15,0,100.681959082,0.0
1988-02-12,0,100.681959082,0.0
1988-02-11,0,100.681959082,0.0
1988-02-10,0,100.681959082,0.0
1988-02-09,0,100.681959082,0.0
1988-02-08,0,100.681959082,0.0
1988-02-05,0,100.681959082,0.0
1988-02-04,0,100.681959082,0.0
1988-02-03,0,100.681959082,0.0
1988-02-02,0,100.681959082,0.0
1988-02-01,0,100.681959082,0.0
1988-01-29,0,100.681959082,0.0
1988-01-28,0,100.681959082,0.0
1988-01-27,0,100.681959082,0.0
1988-01-26,0,100.681959082,0.0
1988-01-25,0,100.681959082,0.0
1988-01-22,0,100.681959082,0.0
1988-01-21,0,100.681959082,0.0
1988-01-20,0,100.681959082,0.0
1988-01-19,0,100.681959082,0.0
1988-01-18,0,100.681959082,0.0
1988-01-15,0,100.681959082,0.0
1988-01-14,0,100.681959082,0.0
1988-01-13,0,100.681959082,0.0
1988-01-12,0,100.681959082,0.0
1988-01-11,0,100.681959082,0.0
1988-01-08,0,100.681959082,0.0
1988-01-07,0,100.681959082,0.0
1988-01-06,0,100.681959082,0.0
1988-01-05,0,100.681959082,0.0
1988-01-04,0,100.681959082,0.0
1987-12-31,0,100.681959082,0.0
1987-12-30,0,100.681959082,0.0
1987-12-29,0,100.681959082,0.0
1987-12-24,0,100.681959082,0.0
1987-12-23,0,100.681959082,0.0
1987-12-22,0,100.681959082,0.0
1987-12-21,0,100.681959082,0.0
1987-12-18,0,100.681959082,0.0
1987-12-17,0,100.681959082,0.0
1987-12-16,0,100.681959082,0.0
1987-12-15,0,100.681959082,0.0
1987-12-14,0,100.681959082,0.0
1987-12-11,0,100.681959082,0.0
1987-12-10,0,100.681959082,0.0
1987-12-09,0,100.681959082,0.0
1987-12-08,0,100.681959082,0.0
1987-12-07,0,100.681959082,0.0
1987-12-04,0,100.681959082,0.0
1987-12-03,0,100.681959082,0.0
1987-12-02,0,100.681959082,0.0
1987-12-01,0,100.681959082,0.0
1987-11-30,0,100.681959082,0.0
1987-11-27,0,100.681959082,0.0
1987-11-26,0,100.681959082,0.0
1987-11-25,0,100.681959082,0.0
1987-11-24,0,100.681959082,0.0
1987-11-23,0,100.681959082,0.0
1987-11-20,0,100.681959082,0.0
1987-11-19,0,100.681959082,0.0
1987-11-18,0,100.681959082,0.0
1987-11-17,0,100.681959082,0.0
1987-11-16,0,100.681959082,0.0
1987-11-13,0,100.681959082,0.0
1987-11-12,0,100.681959082,0.0
1987-11-11,0,100.681959082,0.0
1987-11-10,0,100.681959082,0.0
1987-11-09,0,100.681959082,0.0
1987-11-06,0,100.681959082,0.0
1987-11-05,0,100.681959082,0.0
1987-11-04,0,100.681959082,0.0
1987-11-03,0,100.681959082,0.0
1987-11-02,0,100.681959082,0.0
1987-10-30,0,100.681959082,0.0
1987-10-29,0,100.681959082,0.0
1987-10-28,0,100.681959082,0.0
1987-10-27,0,100.681959082,0.0
1987-10-26,0,100.681959082,0.0
1987-10-23,0,100.681959082,0.0
1987-10-22,0,100.681959082,0.0
1987-10-21,0,100.681959082,0.0
1987-10-20,0,100.681959082,0.0
1987-10-19,0,100.681959082,0.0
1987-10-16,0,100.681959082,0.0
1987-10-15,0,100.681959082,0.0
1987-10-14,0,100.681959082,0.0
1987-10-13,0,100.681959082,0.0
1987-10-12,0,100.681959082,0.0
1987-10-09,0,100.681959082,0.0
1987-10-08,0,100.681959082,0.0
1987-10-07,0,100.681959082,0.0
1987-10-06,0,100.681959082,0.0
1987-10-05,0,100.681959082,0.0
1987-10-02,0,100.681959082,0.0
1987-10-01,0,100.681959082,0.0
1987-09-30,0,100.681959082,0.0
1987-09-29,0,100.681959082,0.0
1987-09-28,0,100.681959082,0.0
1987-09-25,0,100.681959082,0.0
1987-09-24,0,100.681959082,0.0
1987-09-23,0,100.681959082,0.0
1987-09-22,0,100.681959082,0.0
1987-09-21,0,100.681959082,0.0
1987-09-18,0,100.681959082,0.0
1987-09-17,0,100.681959082,0.0
1987-09-16,0,100.681959082,0.0
1987-09-15,0,100.681959082,0.0
1987-09-14,0,100.681959082,0.0
1987-09-11,0,100.681959082,0.0
1987-09-10,0,100.681959082,0.0
1987-09-09,0,100.681959082,0.0
1987-09-08,0,100.681959082,0.0
1987-09-07,0,100.681959082,0.0
1987-09-04,0,100.681959082,0.0
1987-09-03,0,100.681959082,0.0
1987-09-02,0,100.681959082,0.0
1987-09-01,0,100.681959082,0.0
1987-08-28,0,100.681959082,0.0
1987-08-27,0,100.681959082,0.0
1987-08-26,0,100.681959082,0.0
1987-08-25,0,100.681959082,0.0
1987-08-24,0,100.681959082,0.0
1987-08-21,0,100.681959082,0.0
1987-08-20,0,100.681959082,0.0
1987-08-19,0,100.681959082,0.0
1987-08-18,0,100.681959082,0.0
1987-08-17,0,100.681959082,0.0
1987-08-14,0,100.681959082,0.0
1987-08-13,0,100.681959082,0.0
1987-08-12,0,100.681959082,0.0
1987-08-11,0,100.681959082,0.0
1987-08-10,0,100.681959082,0.0
1987-08-07,0,100.681959082,0.0
1987-08-06,0,100.681959082,0.0
1987-08-05,0,100.681959082,0.0
1987-08-04,0,100.681959082,0.0
1987-08-03,0,100.681959082,0.0
1987-07-31,0,100.681959082,0.0
1987-07-30,0,100.681959082,0.0
1987-07-29,0,100.681959082,0.0
1987-07-28,0,100.681959082,0.0
1987-07-27,0,100.681959082,0.0
1987-07-24,0,100.681959082,0.0
1987-07-23,0,100.681959082,0.0
1987-07-22,0,100.681959082,0.0
1987-07-21,0,100.681959082,0.0
1987-07-20,0,100.681959082,0.0
1987-07-17,0,100.681959082,0.0
1987-07-16,0,100.681959082,0.0
1987-07-15,0,100.681959082,0.0
1987-07-14,0,100.681959082,0.0
1987-07-13,0,100.681959082,0.0
1987-07-10,0,100.681959082,0.0
1987-07-09,0,100.681959082,0.0
1987-07-08,0,100.681959082,0.0
1987-07-07,0,100.681959082,0.0
1987-07-06,0,100.681959082,0.0
1987-07-03,0,100.681959082,0.0
1987-07-02,0,100.681959082,0.0
1987-07-01,0,100.681959082,0.0
1987-06-30,0,100.681959082,0.0
1987-06-29,0,100.681959082,0.0
1987-06-26,0,100.681959082,0.0
1987-06-25,0,100.681959082,0.0
1987-06-24,0,100.681959082,0.0
1987-06-23,0,100.681959082,0.0
1987-06-22,0,100.681959082,0.0
1987-06-19,0,100.681959082,0.0
1987-06-18,0,100.681959082,0.0
1987-06-17,0,100.681959082,0.0
1987-06-16,0,100.681959082,0.0
1987-06-15,0,100.681959082,0.0
1987-06-12,0,100.681959082,0.0
1987-06-11,0,100.681959082,0.0
1987-06-10,0,100.681959082,0.0
1987-06-09,0,100.681959082,0.0
1987-06-08,0,100.681959082,0.0
1987-06-05,0,100.681959082,0.0
1987-06-04,0,100.681959082,0.0
1987-06-03,0,100.681959082,0.0
1987-06-02,0,100.681959082,0.0
1987-06-01,0,100.681959082,0.0
1987-05-29,0,100.681959082,0.0
1987-05-28,0,100.681959082,0.0
1987-05-27,0,100.681959082,0.0
1987-05-26,0,100.681959082,0.0
1987-05-22,0,100.681959082,0.0
1987-05-21,0,100.681959082,0.0
1987-05-20,0,100.681959082,0.0
1987-05-19,0,100.681959082,0.0
1987-05-18,0,100.681959082,0.0
1987-05-15,0,100.681959082,0.0
1987-05-14,0,100.681959082,0.0
1987-05-13,0,100.681959082,0.0
1987-05-12,0,100.681959082,0.0
1987-05-11,0,100.681959082,0.0
1987-05-08,0,100.681959082,0.0
1987-05-07,0,100.681959082,0.0
1987-05-06,0,100.681959082,0.0
1987-05-05,0,100.681959082,0.0
1987-05-01,0,100.681959082,0.0
1987-04-30,0,100.681959082,0.0
1987-04-29,0,100.681959082,0.0
1987-04-28,0,100.681959082,0.0
1987-04-27,0,100.681959082,0.0
1987-04-24,0,100.681959082,0.0
1987-04-23,0,100.681959082,0.0
1987-04-22,0,100.681959082,0.0
1987-04-21,0,100.681959082,0.0
1987-04-16,0,100.681959082,0.0
1987-04-15,0,100.681959082,0.0
1987-04-14,0,100.681959082,0.0
1987-04-13,0,100.681959082,0.0
1987-04-10,0,100.681959082,0.0
1987-04-09,0,100.681959082,0.0
1987-04-08,0,100.681959082,0.0
1987-04-07,0,100.681959082,0.0
1987-04-06,0,100.681959082,0.0
1987-04-03,0,100.681959082,0.0
1987-04-02,0,100.681959082,0.0
1987-04-01,0,100.681959082,0.0
1987-03-31,0,100.681959082,0.0
1987-03-30,0,100.681959082,0.0
1987-03-27,0,100.681959082,0.0
1987-03-26,0,100.681959082,0.0
1987-03-25,0,100.681959082,0.0
1987-03-24,0,100.681959082,0.0
1987-03-23,0,100.681959082,0.0
1987-03-20,0,100.681959082,0.0
1987-03-19,0,100.681959082,0.0
1987-03-18,0,100.681959082,0.0
1987-03-17,0,100.681959082,0.0
1987-03-16,0,100.681959082,0.0
1987-03-13,0,100.681959082,0.0
1987-03-12,0,100.681959082,0.0
1987-03-11,0,100.681959082,0.0
1987-03-10,0,100.681959082,0.0
1987-03-09,0,100.681959082,0.0
1987-03-06,0,100.681959082,0.0
1987-03-05,0,100.681959082,0.0
1987-03-04,0,100.681959082,0.0
1987-03-03,0,100.681959082,0.0
1987-03-02,0,100.681959082,0.0
1987-02-27,0,100.681959082,0.0
1987-02-26,0,100.681959082,0.0
1987-02-25,0,100.681959082,0.0
1987-02-24,0,100.681959082,0.0
1987-02-23,0,100.681959082,0.0
1987-02-20,0,100.681959082,0.0
1987-02-19,0,100.681959082,0.0
1987-02-18,0,100.681959082,0.0
1987-02-17,0,100.681959082,0.0
1987-02-16,0,100.681959082,0.0
1987-02-13,0,100.681959082,0.0
1987-02-12,0,100.681959082,0.0
1987-02-11,0,100.681959082,0.0
1987-02-10,0,100.681959082,0.0
1987-02-09,0,100.681959082,0.0
1987-02-06,0,100.681959082,0.0
1987-02-05,0,100.681959082,0.0
1987-02-04,0,100.681959082,0.0
1987-02-03,0,100.681959082,0.0
1987-02-02,0,100.681959082,0.0
1987-01-30,0,100.681959082,0.0
1987-01-29,0,100.681959082,0.0
1987-01-28,0,100.681959082,0.0
1987-01-27,0,100.681959082,0.0
1987-01-26,0,100.681959082,0.0
1987-01-23,0,100.681959082,0.0
1987-01-22,0,100.681959082,0.0
1987-01-21,0,100.681959082,0.0
1987-01-20,0,100.681959082,0.0
1987-01-19,0,100.681959082,0.0
1987-01-16,0,100.681959082,0.0
1987-01-15,0,100.681959082,0.0
1987-01-14,0,100.681959082,0.0
1987-01-13,0,100.681959082,0.0
1987-01-12,0,100.681959082,0.0
1987-01-09,0,100.681959082,0.0
1987-01-08,0,100.681959082,0.0
1987-01-07,0,100.681959082,0.0
1987-01-06,0,100.681959082,0.0
1987-01-05,0,100.681959082,0.0
1987-01-02,0,100.681959082,0.0
1986-12-31,0,100.681959082,0.0
1986-12-30,0,100.681959082,0.0
1986-12-29,0,100.681959082,0.0
1986-12-24,0,100.681959082,0.0
1986-12-23,0,100.681959082,0.0
1986-12-22,0,100.681959082,0.0
1986-12-19,0,100.681959082,0.0
1986-12-18,0,100.681959082,0.0
